SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.879487797,44,0,0.838100528,3600,8,0,1,0,3
0,0.294657686,53,1,0.322305543,6800,14,0,0,0,0
0,0.215287599,43,0,0.421595982,3583,9,0,1,0,0
0,0.230897425,48,1,0.851803564,2300,12,0,2,0,0
0,0.322419395,56,0,0.457308538,5000,7,0,2,0,0
0,0.9999999,29,0,0.018865409,15000,1,4,0,0,0
0,0.157727886,56,1,0.194236489,9750,15,0,2,1,3
0,0.9999999,42,1,0.004877369,7175,4,0,0,0,3
0,0.98401279,24,0,0.078478575,2076,4,0,0,0,0
0,0.149900067,23,0,0.219830899,1300,2,0,0,0,0
0,0.033664781,68,0,0.480836237,2582,10,0,1,0,0
0,0.034163095,32,0,0.574191766,3618,8,0,3,0,0
0,0.684222081,60,0,3976,8311,25,0,2,0,2
0,0.875164993,40,0,0.302424394,4000,2,0,0,0,1
0,0.366297314,33,0,0.354446723,13166,16,0,2,0,0
0,0.641451676,47,3,0.357964204,10000,8,0,2,0,1
0,0.034555112,81,0,0.479577264,3500,6,0,2,0,1
0,0.109051624,42,0,1.235082459,3334,14,0,2,0,2
0,0.011544405,29,0,0.008625539,5332,3,0,0,0,0
0,0.017350825,43,0,3667,2554,10,0,1,0,0
0,0.370274793,50,0,0.502477621,12511,11,0,2,0,2
0,0.9999999,59,1,0.506724684,2527,6,2,1,0,0
0,0.187320845,35,0,0.670316591,4200,5,0,1,0,0
0,0.060792,35,0,0.342187946,3500,4,0,1,0,0
0,0.41594891,28,0,0.577116935,3967,11,0,2,0,3
0,0.470040574,62,0,0.350974734,14208,17,0,3,0,0
0,0.093244452,80,0,0.35818409,2400,9,0,1,0,1
0,0.431678864,38,0,0.65445494,7833,14,0,1,0,2
0,0.286230891,67,1,0.516753537,9400,21,0,2,0,0
0,0.723318334,52,0,563,1159,8,0,0,1,0
1,0.9999999,68,0,0.495975232,1614,4,0,1,0,0
0,0.328304138,53,0,5769,8311,13,0,2,0,0
0,0.03232811,52,0,0.311148233,11373,14,0,2,0,1
0,0.835729346,40,1,0.175846733,5845,8,0,0,0,1
0,0.052494615,63,0,0.113633199,7180,21,0,0,0,0
0,0.185088103,50,0,2526.5,1,13,0,2,0,2
0,0.9999999,51,0,0.291961072,7500,7,0,2,0,2
0,0.009513633,70,0,0.545155993,3653,9,0,1,0,0
0,0.159922672,40,0,0.544863784,4000,4,0,1,0,0
0,0.002256905,47,0,0.338732254,5000,8,0,1,0,1
0,0.011739647,53,0,0.278021576,10937,7,0,1,1,0
0,0.468220736,60,0,0.442730555,6093,7,0,1,0,0
0,0.093984336,24,0,16,1159,2,0,0,0,0
0,0.373331879,37,0,830,1159,7,0,0,0,0
1,0.266617293,26,0,0.133243607,5200,5,0,0,0,2
0,0,63,0,0,5356,2,0,0,0,0
0,0.096599339,72,0,0.511247837,5200,14,0,2,0,0
0,0.025058793,52,0,0.249322776,9597,9,0,1,0,2
0,0.048010292,72,0,0.015307716,3200,4,0,0,0,0
0,0.123447972,52,0,0.306650119,9668,13,0,2,0,3
0,0.903231566,57,0,0.13080895,5228,10,0,0,0,0
0,0.051973701,53,0,75,0,7,0,0,0,2
0,0.830715532,46,0,0.457091238,8855,12,0,2,0,1
0,0.337035553,63,0,0.323051194,10762,14,0,5,0,1
1,0.550105915,53,0,0.435736172,6200,12,0,1,0,1
0,0.212175007,54,0,0.605629954,3658,7,0,2,0,0
0,0.017555068,42,1,0.463176265,2864,5,0,1,0,3
0,0.021187945,74,0,0.276913238,4690,7,0,2,0,0
1,0.244785382,78,2,0.317473011,2500,7,0,0,0,0
0,0.052145046,54,0,0.480418894,9166,15,0,1,0,0
0,0,55,0,0.500749625,2000,4,0,1,0,0
0,0.097054668,51,0,0.707073296,3901,10,0,2,0,2
0,0.9999999,23,0,0.059701493,200,1,0,0,0,0
0,0.642983178,31,0,0.119411513,7000,6,0,0,0,0
0,0.184624289,44,1,0.243225226,30000,6,0,2,0,0
0,0.032359353,58,1,0.156673415,6420,11,0,2,0,0
0,0.193174961,50,0,0.321688025,12250,11,0,2,0,3
0,0.008990708,39,0,0.230558614,33600,13,0,1,0,2
0,0.506296512,48,0,0.755583918,4700,7,0,1,0,1
0,0.621969587,51,0,0.277517181,9166,4,0,1,0,1
0,0.047027228,43,0,1294,2554,5,0,1,0,1
0,0.081682101,41,2,0.255725617,8950,12,1,1,2,1
0,0.327561224,39,0,0.445555444,10000,16,0,2,0,1
0,0.620662105,44,0,0.238423997,8400,10,0,0,0,1
0,0.120125157,65,0,0.21863819,18166,6,0,1,0,0
0,0.520403061,55,0,0.308353478,11168,6,0,1,0,2
0,0.050310753,41,0,0.07439628,6666,4,0,1,0,2
0,0.442711458,39,0,0.051079877,5833,2,0,0,0,0
0,0.103174329,70,0,0.108231341,4166,7,0,0,0,1
0,0.276693644,40,1,0.680188544,7000,16,0,2,0,1
0,0.002056304,47,0,498,2554,5,0,1,0,3
0,0.434838062,50,1,3205,8311,14,0,2,0,0
0,0.006317895,84,0,4,1159,2,0,0,0,0
0,0,51,2,0.394557823,7202,13,0,1,0,0
0,0.329978001,42,0,0.510590712,7600,12,0,4,0,0
1,0.059756298,66,0,0.250163624,13750,16,0,2,0,0
1,0.984000696,43,2,0.782817997,5400,8,1,2,0,2
0,0.98970103,56,1,0.558666493,7678,12,0,2,0,0
0,0.950238582,47,0,0.237487537,5014,7,1,0,0,2
0,0.178915219,37,0,0.032338188,62000,7,0,1,0,0
0,0.9999999,33,2,440,1159,5,3,0,0,1
0,0.4563935,74,0,0.129249553,9500,10,0,1,0,0
0,0.497225305,33,0,0.102521703,2418,2,0,0,0,1
0,0.737175427,58,0,4.222743259,14500,7,0,2,0,3
0,0.009757985,64,0,0.043604071,10021,7,0,0,0,0
0,0.023537505,65,0,35,1159,7,0,0,0,0
0,0.173747131,69,0,0.329931591,8916,15,0,2,0,0
1,0.402835696,38,1,0.232795444,4213,9,1,0,2,2
0,0.811588864,40,0,0.430260047,2960,10,0,0,0,0
0,0.06024498,33,0,0.4453196,3300,7,0,2,0,2
0,0.660459621,58,0,2517,8311,14,0,2,0,1
0,0.094106363,69,0,1551,2554,10,0,1,0,0
0,0.340665619,60,0,0.008393548,13700,4,0,0,0,0
0,0.347369387,79,0,0.276374824,7800,16,0,0,0,0
0,0,44,0,0.427228786,3723,4,0,1,0,0
0,0.763029621,39,0,1.992862241,1400,4,0,1,0,2
1,1.018593229,29,0,0.294633643,1937,4,0,0,0,0
0,0.165927192,57,0,0.060197939,9800,13,0,0,0,0
0,0.740814796,34,0,0.17247844,8000,4,2,0,0,0
0,0.023788973,56,0,0.677264547,5000,6,0,2,0,0
0,0.001782366,65,0,326442,2554,6,0,1,0,0
0,0.020436282,73,0,0.442427526,3690,14,0,1,0,0
0,0.073489223,48,0,0.95201371,2333,20,0,1,0,0
0,0.341910002,64,0,0.393060694,10000,7,0,1,0,0
0,0.527829779,48,0,0.108091221,3200,4,0,0,0,1
0,0.003140021,59,1,0.200793698,16882,6,0,1,0,0
0,0.35917586,46,0,0.579475309,5183,10,0,2,0,1
0,0.024817801,48,0,0.342297627,11080,16,0,3,0,2
0,0.580133469,61,0,0.536292543,9078,12,0,2,0,1
0,0.853239735,62,0,0.48771563,1912,4,0,0,0,0
0,0.795848799,56,0,0.833109244,5949,12,0,2,0,1
0,0,87,0,0,3394,7,0,0,0,0
0,0.005925527,60,0,0.110963012,3000,5,0,1,0,0
0,0.324944326,57,0,0.253943348,12108,9,0,2,0,2
0,0.480731987,38,1,0.57010053,9250,10,0,4,0,0
0,0.207212438,50,0,0.122671353,2844,3,0,0,0,2
0,0.905456256,53,0,0.242822454,7000,7,1,2,1,0
0,0.581653422,79,0,0.548092002,3825,8,0,2,0,1
0,0.9999999,35,0,755,1159,9,0,0,0,0
0,0.025534533,23,0,0.007968127,501,2,0,0,0,0
0,0.293324904,41,0,0.320079061,8600,11,0,1,0,3
0,0.9999999,38,0,0.00893504,4140,0,0,0,0,2
0,0.147330878,52,0,0.155035663,17524,8,0,2,0,1
0,0.09910948,63,0,0.198818357,7277,11,0,2,0,1
0,0,66,0,708,2554,18,0,1,0,0
0,0.399575764,43,0,0.428117405,5348,17,0,2,0,0
0,0.9999999,67,0,2001,2554,4,0,1,0,0
0,0.019939601,55,0,0.241997133,4185,4,0,1,0,0
0,0.090981509,46,0,2.037201555,1800,13,0,1,0,2
0,0.174031174,40,0,0.246820998,9200,13,0,2,0,1
0,0.78150966,53,3,0.542294942,9350,11,0,3,0,1
0,0.193513326,54,0,0.436581063,5100,6,0,1,0,2
0,0.094446126,66,0,0.216727195,18723,8,0,3,0,0
0,0.057476396,67,1,0.003701745,20800,5,1,0,0,0
0,0.156644202,58,0,0.619003405,6461,17,0,3,0,1
0,0.016520489,41,0,0.303932495,6280,6,0,1,0,0
0,0,82,0,0,7083,3,0,0,0,0
1,0.959858197,53,1,0.576115486,5333,15,0,1,0,0
0,0.077784936,52,0,0.684993084,5783,11,0,5,0,0
0,0.328264543,61,0,0.056988602,5000,2,0,0,0,0
0,0.119632738,52,0,0.349581771,10400,8,0,2,0,1
0,0.11039264,40,0,1032,2554,6,0,1,0,0
0,0.527259945,63,1,0.096703915,14228,6,0,0,0,2
0,0.930232558,50,0,0.412409022,13876,17,0,2,0,1
0,0.034707053,55,0,0.190254174,6648,6,0,1,0,1
0,0,41,0,0.354929014,5000,8,0,1,0,0
0,0.037131843,32,0,0.711457708,5000,8,0,2,0,0
0,0,48,1,1862,2554,4,0,1,0,0
0,1.126873127,30,0,0.013301088,2480,1,0,0,0,0
0,0.320142494,48,0,3.217364147,1600,16,0,1,0,2
0,0.229711015,69,0,0.83186361,1700,7,0,1,0,0
1,0.202599202,36,1,0.233412107,5500,5,0,0,0,0
0,0.050307982,78,0,381,2554,7,0,1,0,0
0,0.441876546,52,0,4549,2554,9,0,1,0,0
0,0.988200787,46,1,0.106127696,7000,7,0,0,0,2
0,0.006766705,47,0,0.174882512,10000,15,0,2,0,3
0,0.121684066,63,0,0.333615795,11800,8,0,1,0,0
0,0.036248188,84,0,975,1159,3,0,0,0,0
0,0.058173628,54,0,0.454489036,4833,12,0,2,0,3
0,0.004384128,36,0,0.637788225,4466,11,0,1,0,1
0,0.010359213,50,0,0.003670788,5175,4,0,0,0,0
0,0.299064069,50,0,2208,1,13,0,1,0,1
0,0,58,0,0.258332099,6750,5,0,2,0,1
0,0.008781144,55,0,0.005433601,4600,4,0,0,0,0
0,0.090556784,39,0,0.407235706,11000,7,0,2,0,3
0,0.036251014,48,0,0.412766979,8333,20,0,2,0,0
0,0.002593397,47,1,3569,8311,9,0,2,0,0
0,0.880831821,33,0,0.393060522,7550,11,0,1,0,3
0,0.165720783,68,0,0.311916978,8575,10,0,1,0,0
0,0.036020334,60,0,0.282342201,7667,9,0,1,0,0
1,0.603540339,35,0,0.396797153,8429,13,0,2,0,1
0,0.147210268,37,0,0.269499612,9012,5,0,1,0,2
0,0.011601404,62,0,0.152671756,7466,18,0,1,0,0
0,0.099176058,46,0,0.559461646,13596,13,0,2,0,3
0,0.964925775,43,0,0.932044967,7916,8,0,3,0,2
0,0.767057801,46,1,0.396067416,4983,4,0,2,0,2
0,0.415421107,40,0,0.403258656,5400,9,0,1,0,2
0,0.17478983,77,0,0.31597303,4300,18,0,1,0,0
0,0.049441825,52,0,0.150234418,14503,10,0,1,0,4
0,0.007849608,43,0,3844,2554,4,0,1,0,1
0,0.22565413,43,0,3848,8311,10,0,2,0,0
0,1.51930759,23,0,0.055925433,750,2,2,0,0,0
0,0.063203586,80,0,0.042916474,2166,10,0,0,0,0
0,0.083431591,44,0,0.883503913,3321,14,0,1,0,2
0,0.248760742,42,0,3129,8311,9,0,2,0,4
0,0.169067056,86,0,0.076589323,5300,7,0,0,0,0
0,0.019782639,69,0,0.37269048,5682,9,0,2,0,0
0,0.061389745,52,0,1.037067888,2400,11,0,1,0,0
0,0.102222373,32,0,0.716513395,2500,6,0,1,0,0
0,0.174787988,44,0,0.224930959,10500,14,0,2,0,4
0,0.251357113,35,0,0.448896984,4940,13,0,1,0,2
0,0.084739643,60,1,0.226163552,8400,12,0,1,0,0
0,0.335938185,63,0,0.611785095,7500,17,0,3,0,0
0,0.052245092,73,0,77,1159,3,0,0,0,0
0,0.309805852,30,0,0.599034649,5800,9,0,3,0,0
0,0.073478611,63,1,0.136809748,27000,13,0,2,0,2
0,0.327159482,43,0,0.170320996,5700,3,0,1,0,5
0,0.007906088,57,0,0.185136032,10548,14,0,2,0,1
0,0.326927193,49,0,0.391121776,5000,26,0,1,0,0
0,0.9999999,62,0,0,864,0,1,0,0,0
0,0.905760918,37,2,0.120297148,8345,15,0,0,0,0
0,0.03256983,68,0,0.226043833,6250,7,0,1,0,1
0,0.084097001,44,0,1391,2554,7,0,1,0,0
0,0.810693069,60,3,0.185409209,8100,7,0,0,1,5
1,0.9999999,40,0,0,5356,0,0,0,0,0
0,0.988741044,50,0,0.184857424,2033,2,0,0,0,0
1,0.733726627,56,2,1.499583403,6000,11,0,4,0,3
0,0.242922317,44,0,0.358650504,11796,9,0,2,0,3
0,0.390161225,68,0,0.349652028,12500,18,0,3,0,0
0,0.281348051,43,0,0.094798553,8016,4,0,0,0,4
0,0.00639968,60,0,523,2554,7,0,1,0,0
0,0.472783607,64,0,0.311539794,8656,21,0,1,0,0
0,0.151842979,47,0,0.375719624,9900,11,0,3,0,1
0,0.193936818,50,0,0.295615195,17400,10,0,2,0,0
0,0.005224869,47,0,2566,2554,4,0,1,0,0
0,0.306615766,69,0,0.295200893,5375,12,0,1,0,0
0,0,42,0,0.297671761,7000,6,0,1,0,2
0,0.021999624,53,0,4111,2554,9,0,1,0,3
0,0.478229252,49,0,3412,8311,8,0,2,0,0
0,0.043498327,72,0,0.004744106,6955,2,0,0,0,0
0,0.00049586,55,0,0.237422631,6300,8,0,1,0,0
1,0.950401889,45,1,1.531841652,1742,8,0,1,0,0
0,0.004699765,40,0,0.009178322,4575,3,0,0,0,1
0,0.076972671,50,0,0.23446487,8866,14,0,2,0,1
0,0.029697553,64,0,1865,8311,6,0,2,0,0
0,0.110923834,50,0,0.639222176,4833,21,1,1,0,0
1,0.325761018,54,2,1.680266445,1200,8,0,1,0,0
0,0.929375798,48,0,0.288790617,5200,13,0,0,0,0
0,0.044742955,56,0,30,1159,3,0,0,0,0
0,0.578417045,59,0,0.882056814,2780,11,0,2,0,0
0,0.062512401,49,0,0.562583321,6750,12,0,2,0,2
0,0.171918198,36,0,0.499120141,6250,12,0,1,0,4
0,1.823920266,38,0,0.015783935,2850,1,2,0,0,1
0,0.023642636,72,0,0.445931395,6500,11,0,2,0,0
0,0.10156179,64,0,2374,2554,7,0,1,0,1
0,0.655196588,48,0,0.588702234,10833,16,0,2,0,3
0,0.215020299,61,0,0.418145464,4000,16,0,1,0,0
0,0.9999999,39,0,0.073886959,9500,12,0,0,0,1
0,0.072865714,64,0,0.009472687,9500,2,0,0,0,3
0,0.011159888,61,0,2274,2554,9,0,1,0,0
0,0.049712243,61,0,0.189216214,13000,8,0,2,0,0
0,0.376699428,65,0,0.363936456,4846,7,0,1,0,0
0,0.103018134,59,0,0.092672964,7833,11,0,1,0,0
0,0.723900401,62,0,0.585544022,2600,8,0,1,0,1
1,0.028244019,58,0,0.013221541,3100,4,0,0,0,0
0,0.038018661,32,0,1960,2554,11,0,1,0,0
0,0.017997,24,0,0.00365408,820,2,0,0,0,0
0,0.318287675,71,0,2415,2554,9,0,1,0,0
0,0.275243596,44,0,0.356128774,5000,5,0,2,0,1
0,0.055523689,43,0,0.288972196,3200,9,0,0,0,0
0,0.611529718,37,1,0.27761194,4019,11,0,0,0,0
0,0.971567614,64,2,0.841477181,6200,11,0,3,0,0
0,0.149155048,67,0,0.099983336,6000,6,0,0,1,1
0,0.029276965,64,0,1401,2554,3,0,1,0,0
0,0.05027992,81,0,41,1159,3,0,0,0,0
0,0.053207622,80,0,0.026739801,2916,10,0,0,0,2
0,0.051031947,70,0,0.265249216,5737,7,0,1,0,0
1,0.962509373,31,0,0.272174354,1972,5,0,0,0,2
0,1.074221254,47,2,3.354767184,450,8,2,1,1,2
0,0.306686281,47,0,0.382390337,12583,11,0,2,0,4
0,0.081859406,46,0,0.210473691,8000,9,0,1,0,0
0,0.019747392,66,0,0.073313783,3750,7,0,0,0,0
0,0.004054739,75,0,0.001587582,5668,14,0,0,0,1
0,0.040328417,72,0,0.094781044,10001,5,0,1,0,0
0,0.470826478,34,0,0.12409364,4826,6,0,0,0,0
0,0.777790593,46,0,0.342785198,9133,13,0,2,0,2
1,1.103980194,47,3,1404,1159,17,1,0,1,1
0,0.033721812,33,2,0.158811768,3500,12,0,0,0,0
0,0.9999999,86,0,0.313534917,8333,5,0,1,0,0
0,0.000341458,47,0,0.194000513,11700,10,0,1,0,3
0,1.462686567,64,1,0.001738752,4600,1,0,0,1,1
0,0.877783436,59,0,0.167516833,4900,11,0,0,0,0
1,0.774976935,46,1,1.015328224,3000,10,0,0,5,1
0,0.540306462,33,0,0.404016693,3833,4,0,1,0,0
0,0.023390287,52,0,1667,2554,7,0,1,0,0
0,0.154211447,51,0,0.368698269,1328,5,0,0,0,0
0,0.35831464,39,1,0.136975296,4978,3,0,0,0,0
0,0.017999561,71,0,0.130928461,21400,6,0,2,0,1
0,0.05683039,53,0,0.090322581,4804,7,0,1,0,0
0,0.531757597,73,0,1.583436341,1617,6,0,2,0,0
0,0.076115486,82,0,0.003999111,4500,6,0,0,0,0
0,0.548684818,36,0,0.226446837,2971,5,0,0,0,0
0,0.015569558,51,0,0.153890106,10500,12,0,1,0,3
0,0.108244588,73,0,0.198960208,5000,6,0,0,0,0
0,0.669971246,58,0,0.820026178,4583,7,0,2,0,0
0,0.080781212,54,0,0.469012395,2500,14,0,1,0,0
0,0.287515568,51,0,0.364037759,6567,13,0,2,0,0
0,0.091171953,44,0,1414,2554,12,0,1,0,0
0,0.9999999,53,0,0.397825272,8000,13,0,1,0,1
1,0.926688791,46,0,0.600690165,4056,9,0,1,0,2
0,0.103720561,43,0,0.229421646,8333,4,0,1,0,0
0,0.049392443,62,0,1208,2554,10,0,1,0,0
0,0.101438809,41,1,0.067866517,8000,7,0,0,0,1
0,0.047657107,66,0,694,1159,5,0,0,0,0
0,0.961960026,45,0,0.058647118,3000,1,1,0,0,1
0,0.880330406,43,0,1.163255593,2100,6,0,0,0,3
0,0.03078594,63,0,1769,2554,4,0,1,0,0
0,0.032102341,57,0,0.293341332,5000,8,0,1,1,0
0,0,31,0,0.270358306,1534,4,0,0,0,0
0,0.194640268,43,0,4139,0,5,0,1,0,3
0,0.5166253,61,1,0.555057044,7800,17,0,3,0,0
0,0.879896709,60,0,0.45291322,5680,17,0,2,0,1
0,0,43,0,0.361207053,5500,9,0,1,0,0
0,0,48,0,0.473044669,5842,8,0,1,0,3
1,0.71314741,55,1,866,1159,4,6,0,0,0
1,0.387331563,54,0,0.71152547,7400,11,0,2,1,1
0,0.330669331,26,1,0.104972376,3800,3,3,0,0,0
0,0.044802544,68,1,0.268635008,13750,13,1,3,0,1
0,0.328684508,51,0,1874,2554,6,0,1,0,0
0,0.635902666,53,0,0.305512508,4516,5,0,1,0,1
0,0.347975712,54,0,5858,8311,12,0,4,0,0
1,0.205870589,59,0,0.37980836,7200,14,0,1,0,0
0,0.228163128,48,0,0.639568535,3800,8,0,2,0,2
0,0.29978843,60,0,0.234375,3583,4,0,0,0,0
0,0.059873559,72,0,0.236381809,2000,3,0,1,0,0
0,0.67217678,62,0,0.362338006,3780,17,0,0,0,0
0,0.598016502,56,0,0.298650784,16453,21,0,1,0,3
0,0.193584801,51,0,0.532754538,3800,13,0,2,0,0
0,0.52390986,41,1,0.335643677,8800,9,1,2,0,0
0,0.015723167,41,0,0.534419236,5156,4,0,2,0,0
0,0,64,0,0.381597291,5020,12,0,2,0,0
0,0.9999999,49,0,0.112720403,3175,2,0,0,0,2
0,0.052349491,60,0,0.637684556,12800,54,0,2,0,2
0,0.155726412,63,2,0.020595881,5000,4,0,0,1,3
0,0.992007105,45,0,0.039995429,8750,6,0,1,0,1
0,0.324218078,41,0,0.602049744,8000,17,0,1,0,0
0,0,50,0,0.095992321,4166,4,0,0,0,0
0,0.006678922,53,1,0.325287356,7829,21,0,1,0,0
0,0.031877706,60,0,439,1159,3,0,0,0,0
0,0.016054987,69,0,0.525932097,4800,23,0,2,0,0
0,0.436060966,43,0,0.091058785,6072,7,0,1,0,3
0,0.105255675,68,0,0.009427225,7000,3,0,0,0,0
0,0.450280891,54,1,4983,8311,18,0,2,0,0
0,0.036739887,35,0,0.386599923,7790,13,0,2,0,2
0,0.01099945,56,0,3008,8311,7,0,2,0,0
0,0,76,0,0,1200,4,0,0,0,0
0,0.299113392,77,0,0.043705153,3065,3,0,0,0,0
0,0.9999999,35,0,1678,2554,2,0,1,0,0
1,0.9999999,49,1,0.227059326,2342,1,0,0,0,0
0,0.018399387,71,0,0.556747096,2237,7,0,1,0,0
0,0.274935786,41,0,4933,8311,10,0,2,0,2
0,0.016057506,56,0,16,1159,2,0,0,0,0
0,0.420509137,40,1,0.444017141,9100,18,0,2,0,0
0,0.024273558,31,0,0.083311328,7573,5,0,0,0,0
0,0.011121044,47,0,1.55997819,1833,15,0,1,0,0
0,0,59,0,0.445027749,6666,4,0,2,0,0
0,0.393481395,57,0,0.459086294,4924,12,0,2,0,0
0,0.645490739,58,0,0.323554207,11861,15,0,2,0,1
0,0,60,0,0.093440821,2728,3,1,0,0,0
0,0.035116273,39,0,0.212212212,8990,8,0,1,0,3
0,0.264210583,41,0,0.502265372,6179,12,0,2,0,0
0,1.095083357,53,5,0.536703799,3500,7,1,1,2,0
0,0.060653443,44,0,0.232213439,7083,7,0,2,0,0
0,0.184911574,36,0,74,1159,5,0,0,0,0
0,0.9999999,49,0,0.020212228,3957,1,0,0,0,3
0,0.240738328,49,0,0.31137509,8333,7,0,2,0,2
0,0.586124238,42,0,0.304364545,5200,17,0,0,0,0
0,0.844663935,34,0,0.295327822,5200,6,0,0,0,3
0,0,60,0,2230,8311,5,0,2,0,0
0,0.006316919,50,0,0.24831667,4900,7,0,1,0,1
0,0.244842186,52,1,0.333133373,5000,16,0,1,0,2
0,0.03167161,68,0,0.557823129,734,6,0,0,0,0
0,0.048454565,44,0,0.312662035,9642,15,0,2,0,2
0,0.883816976,59,0,1.746098211,7880,16,0,1,0,2
0,0.338332334,54,0,1.680777238,1440,9,0,2,0,1
0,0.023148444,55,0,1389,2554,13,0,1,0,0
0,0.00922885,76,0,0.049416145,5908,8,0,1,0,0
0,0.009525669,38,0,0.270163286,8083,10,0,1,0,0
0,0.025839946,81,0,0.014876801,2150,6,0,0,0,0
1,0.9999999,59,3,0.526412265,6000,4,0,2,0,0
0,0.003599856,78,0,322,2554,7,0,1,0,0
0,0.160085499,52,0,0.23384588,11250,7,0,1,0,0
0,0.002132006,55,0,0.274558968,11166,16,0,2,0,2
0,0.9999999,47,0,8603,8311,6,0,2,0,2
0,0.450820834,45,0,0.10253651,6504,3,0,0,0,2
0,0.094867741,70,0,0.176202176,11395,6,0,2,0,1
0,0.019785545,45,0,0.149226516,17000,7,0,1,0,2
0,0.96067191,37,5,0.624583664,6304,7,1,2,0,2
0,0.18797337,50,0,0.033911686,57000,9,0,2,0,3
0,0.050470892,74,0,377,1159,14,0,0,0,0
0,0.041511552,48,0,0.205504741,11916,14,0,1,0,0
0,0.9999999,45,1,0.214527275,6800,1,1,1,1,0
0,0.884176675,32,0,0.709526982,1500,6,0,0,0,0
0,0.902853627,37,0,0.388652837,4000,6,0,0,0,0
0,0.031179306,56,0,0.040579952,12000,9,0,2,0,3
0,0.089156814,55,0,0.216975892,9000,11,0,1,0,0
1,0.9999999,29,0,0.286576169,1325,1,1,0,0,0
0,0.017908684,67,0,0.133308985,5475,11,0,1,0,0
0,0.059390736,76,0,0.239152681,9771,10,0,2,0,0
0,0.026842911,58,0,0.298047498,23200,10,0,2,0,1
0,0.183955289,77,1,0.116241644,8077,10,0,0,0,0
0,0.168024881,49,0,0.127739355,12000,7,0,1,0,1
0,0.97460805,40,0,0.222861586,6429,4,0,1,0,0
0,0.284362823,63,0,0.382230888,20000,17,0,5,0,0
0,0.869710912,62,0,0.385220126,12083,12,0,2,1,2
0,0.094613173,30,0,0.074735987,2461,4,0,0,0,0
0,0.127524786,39,0,1111,1159,5,0,0,0,0
0,0.157589438,60,0,0.929049531,8216,13,0,4,0,1
0,0.206895286,48,0,0.646927996,3596,5,0,1,0,0
0,0,24,1,0.164667067,3333,4,0,0,0,0
0,0.679741578,28,0,0.132823979,3402,3,0,0,0,0
0,0.65497076,42,0,0.50629874,3333,12,0,0,0,0
0,0.100228403,64,0,0.10479476,20000,9,0,2,0,0
0,0.055264825,54,0,0.324472961,12000,4,0,1,0,0
0,0.92950207,48,0,1.195112921,2700,3,0,1,0,2
0,0.157882811,60,0,0.253436641,4000,7,0,1,0,0
0,0.775746322,33,0,0.372190664,4048,9,0,1,0,2
0,0.9999999,59,1,0.711566618,1365,1,0,0,0,0
0,0.440124417,25,0,925,1159,3,0,0,0,0
0,0.950687975,42,0,0.083783243,5000,7,0,0,0,1
0,0.023712465,65,0,0.345942343,6000,10,0,2,0,1
0,0.054643844,43,0,0.228856441,6916,3,0,1,0,0
0,0.062780524,49,2,0.472759928,5010,11,0,2,0,2
0,0.763646543,71,1,0.511822139,8500,9,0,2,1,2
0,0.315712035,61,0,0.576123194,6298,13,0,2,0,0
0,0.090676373,64,0,1268,2554,7,0,1,0,0
0,0.014490853,56,0,0.153708402,6700,8,0,2,0,0
0,0.37574939,46,0,0.243189985,8626,26,0,1,0,3
0,0.076131665,48,2,0.294131292,8621,16,0,1,1,0
0,0.013532431,73,0,6,1159,2,0,0,0,0
0,0.056882398,66,2,0.327726218,6895,13,0,1,0,0
0,0.622179135,86,0,0.241774223,5500,11,0,0,0,1
0,0.458688621,24,0,0.087728068,4000,3,0,0,0,0
0,0.007165699,64,0,0.003999158,4750,13,0,0,0,0
0,0.984031936,28,0,0.211697076,4000,3,1,0,0,0
0,0.047842174,68,0,0.00295593,33491,2,0,0,0,1
0,0.0487525,57,0,2365,2554,7,0,1,0,0
0,0.100651613,45,0,1736,2554,4,0,1,0,0
0,0.086822744,53,0,0.340276206,8833,12,0,2,0,1
0,0.016630862,67,0,0.168292977,8300,14,0,1,0,1
0,0.619735915,50,1,0.107420387,13125,7,0,0,0,2
0,0.320812359,48,0,5589,8311,23,0,2,0,2
0,0.007892757,60,0,0.168593933,11933,17,0,1,0,0
0,0.040638847,50,0,0.443213649,7853,10,0,2,0,0
0,0.390376136,42,1,0.307556601,3400,6,0,0,1,4
0,0.046429341,61,1,1687,8311,16,0,2,0,1
1,0.876811594,35,2,1241,1159,4,0,0,2,0
0,0.088171799,36,0,0.165944685,3000,4,0,0,0,2
1,0.9999999,44,0,0.149046794,7500,4,3,0,3,3
0,0.266287209,45,0,0.025956547,5200,7,0,0,0,0
0,0.9999999,41,0,0.075602509,6057,2,0,0,0,1
0,0.493302223,37,0,0.259703663,11000,16,0,1,0,0
0,0.950611049,42,1,0.388216728,1900,5,0,0,0,0
0,0.048758987,31,0,0.030748078,16000,5,0,0,0,0
1,0,48,0,3552,0,4,11,1,0,0
0,0.430904559,34,0,0.632764257,2752,8,0,1,0,1
0,0.024681444,63,0,0.008993817,5336,6,0,0,0,0
0,0.878880524,61,1,0.950642674,3889,19,0,1,0,1
